entrez	cytoband	symbol
105373007	22q12.3	LOC105373007
105373009	22q12.3	LL22NC03-13G6.2
105373010	22q12.3	LINC01643
105373012	22q12.3	LOC105373012
105373013	22q12.3	LOC105373013
105373014	22q12.3	LOC105373014
105373015	22q12.3	LOC105373015
105373016	22q12.3	LOC105373016
105373017	22q12.3	LOC105373017
105373018	22q12.3	LOC105373018
105373019	22q12.3	LOC105373019
105373020	22q12.3	LOC105373020
105373021	22q12.3	LOC105373021
105373022	22q12.3	LOC105373022
105373023	22q12.3	LOC105373023
105373024	22q13.1	LOC105373024
105373025	1q41	LOC105373025
105373027	22q13.1	LOC105373027
105373029	22q13.1	LOC105373029
105373030	22q13.1	LOC105373030
105373031	22q13.1	LOC105373031
105373032	22q13.1	LOC105373032
105373033	22q13.1	LOC105373033
105373034	1q41	LOC105373034
105373035	22q13.1	LOC105373035
105373037	22q13.1	LOC105373037
105373038	22q13.2	LOC105373038
105373041	1q41	LOC105373041
105373042	22q13.2	LOC105373042
105373043	22q13.2	LOC105373043
105373044	22q13.2	LOC105373044
105373046	1q41	LOC105373046
105373047	22q13.2	LOC105373047
105373051	22q13.2	LOC105373051
105373053	22q13.2	LOC105373053
105373054	22q13.2	LINC01639
105373056	1q42.11	LOC105373056
105373057	22q13.31	LOC105373057
105373058	22q13.31	LOC105373058
105373059	22q13.31	LOC105373059
105373060	22q13.31	LOC105373060
105373061	1q42.11	LOC105373061
105373062	22q13.31	LOC105373062
105373063	22q13.31	LOC105373063
105373064	22q13.31	LOC105373064
105373066	22q13.31	LOC105373066
105373067	22q13.31	LOC105373067
105373068	22q13.31	LOC105373068
105373069	22q13.31	LOC105373069
105373071	22q13.31	LOC105373071
105373074	22q13.31	LOC105373074
105373075	22q13.31	LOC105373075
105373077	22q13.31	LOC105373077
105373080	22q13.32	LOC105373080
105373081	22q13.32	LOC105373081
105373083	22q13.32	LOC105373083
105373085	22q13.32	LOC105373085
105373086	22q13.32	LOC105373086
105373087	22q13.33	LOC105373087
105373089	22q13.33	LOC105373089
105373091	22q13.33	LOC105373091
105373095	22q13.33	LOC105373095
105373096	22q13.33	LOC105373096
105373098	22q13.33	LOC105373098
105373100	22q13.33	LOC105373100
105373102	Xp22.33	LOC105373102
105373105	Xp22.33	LOC105373105
105373106	1q42.12	LOC105373106
105373108	1q42.12	LOC105373108
105373109	1q42.12	LOC105373109
105373110	1q42.12	LOC105373110
105373113	1q42.12	LINC01703
105373115	1q42.12	LOC105373115
105373116	1q42.12	LOC105373116
105373117	1q42.12	LOC105373117
105373119	1q42.13	LOC105373119
105373122	1q42.13	LOC105373122
105373124	1q42.13	LOC105373124
105373125	Xp22.31	LOC105373125
105373126	Xp22.2	LOC105373126
105373131	Xp22.2	LOC105373131
105373132	1q42.13	LOC105373132
105373133	Xp22.2	LOC105373133
105373134	Xp22.2	LOC105373134
105373137	Xp22.2	LOC105373137
105373138	Xp22.2	LOC105373138
105373140	Xp22.2	LOC105373140
105373142	Xp22.13	LOC105373142
105373143	1q42.13	LOC105373143
105373144	Xp22.13	LINC01456
105373145	Xp22.13	LOC105373145
105373146	Xp22.12	LOC105373146
105373148	Xp22.11	LOC105373148
105373150	Xp21.3	LOC105373150
105373151	Xp21.3	LOC105373151
105373152	Xp21.3	LOC105373152
105373153	Xp21.1	LOC105373153
105373154	Xp21.1	LOC105373154
105373155	Xp21.1	LOC105373155
105373156	Xp22.31	LOC105373156
105373158	1q42.13	LOC105373158
105373159	1q42.13	LOC105373159
105373161	1q42.13	LOC105373161
105373162	1q42.13	LOC105373162
105373163	1q42.13	LOC105373163
105373164	1q42.13	LOC105373164
105373165	1q42.2	LOC105373165
105373166	1q42.2	LOC105373166
105373167	1q42.2	LOC105373167
105373168	1q42.2	LOC105373168
105373170	1q42.2	LOC105373170
105373171	1q42.2	LOC105373171
105373172	1q42.2	LOC105373172
105373174	Xp11.4	LOC105373174
105373175	Xp11.4	LOC105373175
105373176	Xp11.4	LOC105373176
105373177	Xp11.4	LOC105373177
105373178	Xp11.4	LOC105373178
105373180	Xp11.4	LOC105373180
105373181	Xp11.4	LOC105373181
105373182	Xp11.4	LOC105373182
105373184	Xp11.4	LOC105373184
105373185	Xp11.4	LOC105373185
105373186	Xp11.3	LOC105373186
105373187	Xp11.4-p11.3	LOC105373187
105373188	Xp11.3	LOC105373188
105373190	Xp11.3	LOC105373190
105373191	Xp11.3	LOC105373191
105373193	Xp11.3	LOC105373193
105373194	Xp11.3	LOC105373194
105373195	Xp11.23	LOC105373195
105373196	1q42.2	LOC105373196
105373198	1q42.2	LOC105373198
105373199	1q42.2	LINC01745
105373201	1q42.2	LOC105373201
105373202	Xp11.22	LOC105373202
105373204	Xp11.22	LOC105373204
105373205	Xp11.22	LOC105373205
105373206	1q42.2	LOC105373206
105373207	1q42.3	LOC105373207
105373208	1q42.3	LOC105373208
105373209	1q42.3	LOC105373209
105373210	1q42.3	LOC105373210
105373211	1q42.3	LOC105373211
105373212	1q42.3	LOC105373212
105373213	Xp11.22	LOC105373213
105373215	1q42.3	LOC105373215
105373218	1q43	LOC105373218
105373220	1q43	LOC105373220
105373222	1q43	LOC105373222
105373223	1q43	LOC105373223
105373224	1q43	LOC105373224
105373225	1q43	LOC105373225
105373228	1q43	LOC105373228
105373230	1q43	LOC105373230
105373231	1q43	LOC105373231
105373233	1q43	LOC105373233
105373234	1q43	LOC105373234
105373235	1q43	LOC105373235
105373239	Xq11.2	LOC105373239
105373240	Xq12	LOC105373240
105373241	Xq12	LOC105373241
105373242	Xq13.1	LOC105373242
105373244	Xq13.1	LOC105373244
105373247	Xq13.1	LOC105373247
105373249	1q43	LOC105373249
105373250	Xq13.1	LOC105373250
105373251	Xq13.1	FAM236D
105373252	Xq13.2	LOC105373252
105373254	Xq21.1	LOC105373254
105373255	1q43	LOC105373255
105373258	1q44	LOC105373258
105373260	1q44	LOC105373260
105373261	1q44	LOC105373261
105373262	1q44	LOC105373262
105373264	1q44	LOC105373264
105373265	1q44	LOC105373265
105373266	1q44	LOC105373266
105373269	1q44	LOC105373269
105373270	1q44	LOC105373270
105373271	1q44	LOC105373271
105373273	1q44	LOC105373273
105373275	1q44	LOC105373275
105373277	1q44	LOC105373277
105373279	1q44	LOC105373279
105373281	1q41	LOC105373281
105373282	Xq21.1	LOC105373282
105373283	Xq21.1	LOC105373283
105373284	Xq21.1	LOC105373284
105373285	Xq21.1	LOC105373285
105373286	Xq21.1	LOC105373286
105373287	Xq21.1	LOC105373287
105373288	Xq21.1	LOC105373288
105373289	1q42.13	LOC105373289
105373292	Xq21.31	LOC105373292
105373293	Xq21.31	LOC105373293
105373294	Xq21.33	LOC105373294
105373296	Xq21.33	LOC105373296
105373297	Xq21.33	LOC105373297
105373298	Xq22.1	LOC105373298
105373299	Xq22.1	LOC105373299
105373300	Xq22.2	LOC105373300
105373302	Xq22.2	LOC105373302
105373303	Xq22.3	LOC105373303
105373304	Xq22.3	LOC105373304
105373305	Xq22.3	LOC105373305
105373306	Xq22.3	LOC105373306
105373308	Xq22.3	LOC105373308
105373310	Xq22.3	LOC105373310
105373311	Xq23	LOC105373311
105373312	Xq23	LOC105373312
105373313	Xq23	LOC105373313
105373314	Xq23	LOC105373314
105373315	Xq23	LOC105373315
105373318	1q44	LOC105373318
105373320	Xq23	LOC105373320
105373323	Xq24	LOC105373323
105373324	2p25.3	LOC105373324
105373328	Xq24	LOC105373328
105373331	Xq25	LOC105373331
105373332	Xq25	LOC105373332
105373333	Xq25	LOC105373333
105373334	Xq26.1	LOC105373334
105373335	Xq26.1	LOC105373335
105373336	Xq26.1	LOC105373336
105373338	Xq26.1	LOC105373338
105373342	Xq26.3	LOC105373342
105373343	Xq27.1	LOC105373343
105373344	Xq27.1	LOC105373344
105373345	Xq27.2	LOC105373345
105373346	2p25.3	LOC105373346
105373347	Xq27.3	LOC105373347
105373348	Xq27.3	LOC105373348
105373349	Xq27.3	LOC105373349
105373350	2p25.3	LINC01865
105373351	2p25.3	LOC105373351
105373352	2p25.3	LOC105373352
105373354	2p25.3	LOC105373354
105373358	2p25.3	LOC105373358
105373359	2p25.3	LOC105373359
105373366	Xq28	IDS2
105373367	Xq28	LOC105373367
105373368	Xq28	LOC105373368
105373369	Xq28	LOC105373369
105373370	Xq28	LOC105373370
105373372	Xq28	LOC105373372
105373373	Xq28	LOC105373373
105373377	Xq28	PNMA6F
105373378	Xq28	LOC105373378
105373379	Xq28	LOC105373379
105373381	Xq28	LOC105373381
105373383	Xq28	LOC105373383
105373384	Xq28	LOC105373384
105373386	Xq28	LOC105373386
105373387	Xq28	LOC105373387
105373389	2p25.3	LOC105373389
105373390	2p25.3	LOC105373390
105373392	2p25.3	LOC105373392
105373393	2p25.3	LOC105373393
105373394	2p25.3	LOC105373394
105373395	2p25.3	LOC105373395
105373397	2p25.3	LOC105373397
105373398	2p25.2	LOC105373398
105373399	2p25.2	LOC105373399
105373400	2p25.2	LINC01810
105373401	2p25.2	LOC105373401
105373402	2p25.2	LOC105373402
105373404	2p25.2	LOC105373404
105373405	2p25.1	LOC105373405
105373406	2p25.1	LOC105373406
105373407	2p25.1	LOC105373407
105373408	2p25.1	LOC105373408
105373409	2p25.1	LOC105373409
105373411	2p25.1	LOC105373411
105373412	2p25.1	LOC105373412
105373414	2p25.1	LOC105373414
105373415	2p25.1	LOC105373415
105373416	2p25.1	LOC105373416
105373417	2p25.1	LOC105373417
105373418	2p25.1	LOC105373418
105373419	2p25.1	LOC105373419
105373420	2p25.1	LOC105373420
105373421	2p25.1	LOC105373421
105373422	2p25.1	LOC105373422
105373424	2p25.1	LOC105373424
105373426	2p25.1	LOC105373426
105373428	2p25.1	LOC105373428
105373429	2p25.1	LOC105373429
105373430	2p25.1	LOC105373430
105373431	2p24.3	LOC105373431
105373432	2p24.3	LOC105373432
105373433	2p24.3	LOC105373433
105373436	2p24.3	LOC105373436
105373437	2p24.3	LOC105373437
105373438	2p24.3	LOC105373438
105373440	2p24.3	LOC105373440
105373443	2p24.3	LOC105373443
105373444	2p24.3	LOC105373444
105373447	2p24.2	LOC105373447
105373448	2p24.2	LOC105373448
105373449	2p24.2	LOC105373449
105373450	2p24.2	ZPAXP
105373451	2p24.2	LOC105373451
105373454	2p24.2	LOC105373454
105373455	2p24.1	LOC105373455
105373456	2p24.2	LOC105373456
105373458	2p24.1	LOC105373458
105373459	2p24.1	LOC105373459
105373460	2p24.1	LINC01808
105373461	2p24.1	LOC105373461
105373463	2p24.1	LOC105373463
105373465	2p24.1	LOC105373465
105373466	2p24.1	LOC105373466
105373467	1q21.1	LOC105373467
105373471	1q23.3	LOC105373471
105373475	1q41	LOC105373475
105373476	1q41	LOC105373476
105373479	2p25.3	LOC105373479
105373480	2p25.3	LOC105373480
105373481	2p25.3	LOC105373481
105373484	2p24.3	LOC105373484
105373485	2p24.3	LOC105373485
105373487	2q11.1	LOC105373487
105373488	2q11.1	LOC105373488
105373490	2q11.1	LOC105373490
105373492	2q11.1	LOC105373492
105373493	2q11.2	LOC105373493
105373494	2q11.2	LOC105373494
105373496	2q11.2	LOC105373496
105373499	2q11.2	LOC105373499
105373501	2q11.2	LOC105373501
105373502	2q11.2	LOC105373502
105373504	2q11.2	LOC105373504
105373506	2q11.2	LOC105373506
105373507	2q11.2	LINC01849
105373508	2q11.2	LOC105373508
105373509	2q11.2	BBIP1P1
105373510	2q11.2	LOC105373510
105373511	2q11.2	LOC105373511
105373512	2q11.2	LOC105373512
105373514	2q11.2	LOC105373514
105373518	2q12.1	LINC01796
105373519	2q12.1	LINC01935
105373520	2q12.1	LOC105373520
105373521	2q12.1	LOC105373521
105373522	2q12.1	LOC105373522
105373523	2q12.1	LOC105373523
105373524	2q12.1	LOC105373524
105373525	2q12.1	LOC105373525
105373526	2q12.1	LOC105373526
105373527	2q12.1	LOC105373527
105373528	2q12.1	LOC105373528
105373529	2q12.2	LOC105373529
105373530	2q12.2	LOC105373530
105373531	2q12.2	LOC105373531
105373534	2q12.2	LOC105373534
105373535	2q12.3	LOC105373535
105373536	2q12.3	LINC01789
105373537	2q12.3	LINC01886
105373538	2q12.3	LINC01885
105373539	2q12.3	LOC105373539
105373543	2q13	LOC105373543
105373545	2q13	LOC105373545
105373547	2q13	LOC105373547
105373548	2q13	LOC105373548
105373549	2q13	LOC105373549
105373551	2q13	LOC105373551
105373552	2q13	LOC105373552
105373553	2q13	LOC105373553
105373554	2q13	LOC105373554
105373557	2q13	LOC105373557
105373559	2q13	LOC105373559
105373560	2q13	LOC105373560
105373562	2q14.1	LOC105373562
105373563	2q14.1	LOC105373563
105373567	2q14.1	LOC105373567
105373570	2q14.1	LOC105373570
105373572	2q14.1	LOC105373572
105373574	2q14.1	LOC105373574
105373575	2q14.1	LOC105373575
105373576	2q14.1	LOC105373576
105373578	2q14.2	LOC105373578
105373579	2q14.2	LOC105373579
105373580	2q14.2	LOC105373580
105373581	2q14.2	LOC105373581
105373582	2q14.2	LOC105373582
105373583	2q14.2	LOC105373583
105373584	2q14.2	LOC105373584
105373585	2q14.2	LOC105373585
105373587	2q14.2	LOC105373587
105373588	2q14.2	LOC105373588
105373590	2q14.3	LOC105373590
105373591	2q14.3	LOC105373591
105373592	2q14.3	LOC105373592
105373593	2q14.3	LOC105373593
105373594	2q14.3	LOC105373594
105373595	2q14.3	LOC105373595
105373596	2q14.3	LOC105373596
105373597	2q14.3	LINC01889
105373598	2q14.3	LOC105373598
105373600	2q14.3	LINC01941
105373601	2q14.3	LOC105373601
105373602	2q14.3	LOC105373602
105373603	2q14.3	LOC105373603
105373604	2q14.3	LOC105373604
105373605	2q14.3	LOC105373605
105373606	2q14.3	LOC105373606
105373608	2q14.3	LOC105373608
105373609	2q14.3	LOC105373609
105373610	2q14.3	LOC105373610
105373611	2q14.3	LOC105373611
105373612	2q21.1	LOC105373612
105373613	2q21.1	LOC105373613
105373614	2q21.1	LOC105373614
105373615	2q21.1	LINC02572
105373616	2q21.1	LOC105373616
105373617	2q21.1	LOC105373617
105373618	2q21.1	LOC105373618
105373622	2q21.2	LOC105373622
105373623	2q21.2	LOC105373623
105373627	2q21.2	LOC105373627
105373628	2q21.2	LOC105373628
105373629	2q21.3	LOC105373629
105373633	2q22.1	LOC105373633
105373634	2q22.1	LOC105373634
105373635	2q22.1	LINC01832
105373636	2q22.1	LOC105373636
105373637	2q22.1	LOC105373637
105373639	2q22.1	LOC105373639
105373640	2q22.1	LOC105373640
105373641	2q22.1	LOC105373641
105373643	2q22.1	LOC105373643
105373644	2q22.1	LOC105373644
105373645	2q22.1	LOC105373645
105373647	2q22.1	LINC01853
105373648	2q22.2	LOC105373648
105373649	2q22.1	LOC105373649
105373651	2q22.2	LOC105373651
105373652	2q22.2	LOC105373652
105373654	2q22.3	LOC105373654
105373656	2q22.3	LOC105373656
105373662	2q22.3	LINC01966
105373663	2q22.3	LOC105373663
105373664	2q22.3	LOC105373664
105373665	2q22.3	LOC105373665
105373666	2q22.3	LOC105373666
105373667	2q22.3	LOC105373667
105373668	2q22.3	LOC105373668
105373669	2q22.3	LINC01911
105373673	2q23.1	LOC105373673
105373674	2q23.1	LOC105373674
105373677	2q23.2	LOC105373677
105373678	2q23.2	LOC105373678
105373679	2q23.2	LOC105373679
105373680	2q23.3	LOC105373680
105373682	2q23.3	LOC105373682
105373683	2q23.3	LINC01817
105373684	2q23.3	LINC01818
105373685	2q23.3	LOC105373685
105373686	2q23.3	LOC105373686
105373688	2q23.3	LOC105373688
105373689	2q23.3	LOC105373689
105373690	2q23.3	LOC105373690
105373691	2q23.3	LOC105373691
105373692	2q24.1	LOC105373692
105373693	2q24.1	LOC105373693
105373694	2q24.1	LOC105373694
105373696	2q24.1	LOC105373696
105373698	2q24.1	LOC105373698
105373699	2q24.1	LOC105373699
105373700	2q24.1	LOC105373700
105373703	2q24.1	LOC105373703
105373707	2q24.1	LOC105373707
105373708	2q24.1	LINC01958
105373709	2q24.1	LOC105373709
105373710	2q24.1	LOC105373710
105373711	2q24.1	LOC105373711
105373712	2q24.1	LOC105373712
105373713	2q24.1	LOC105373713
105373714	2q24.1	LOC105373714
105373715	2q24.1	LOC105373715
105373716	2q24.2	LOC105373716
105373717	2q24.2	LOC105373717
105373718	2q24.2	LOC105373718
105373719	2q24.2	LOC105373719
105373720	2q24.2	LOC105373720
105373722	2q24.2	LOC105373722
105373724	2q24.2	LOC105373724
105373727	2q24.3	LOC105373727
105373728	2q24.3	LOC105373728
105373730	2q24.3	LOC105373730
105373733	2q24.3	LOC105373733
105373734	2q24.3	LOC105373734
105373735	2q31.1	LOC105373735
105373736	2q31.1	LOC105373736
105373737	2q31.1	LOC105373737
105373739	2q31.1	LOC105373739
105373740	2q31.1	LOC105373740
105373741	2q31.1	LOC105373741
105373742	2q31.1	LOC105373742
105373743	2q31.1	LOC105373743
105373744	2q31.1	LOC105373744
105373745	2q31.1	LOC105373745
105373746	2q31.1	LOC105373746
105373748	2q31.1	LOC105373748
105373750	2q31.1	LOC105373750
105373752	2q31.1	LOC105373752
105373754	2q31.1	LOC105373754
105373756	2q31.1	LOC105373756
105373757	2q31.1	LOC105373757
105373759	2q31.2	LOC105373759
105373760	2q31.1-q31.2	LOC105373760
105373762	2q31.2	LOC105373762
105373764	2q31.2	LOC105373764
105373766	2q31.2	LOC105373766
105373767	2q31.3	LOC105373767
105373768	2q31.3	LOC105373768
105373769	2q31.3	LOC105373769
105373770	2q31.3	LOC105373770
105373771	2q31.3	LOC105373771
105373772	2q31.3	LOC105373772
105373774	2q32.1	LOC105373774
105373775	2q32.1	LOC105373775
105373776	2q32.1	LOC105373776
105373777	2q32.1	LOC105373777
105373779	2q32.1	LOC105373779
105373780	2q32.1	LOC105373780
105373781	2q32.1	LOC105373781
105373782	2q32.1	LOC105373782
105373785	2q32.1	LOC105373785
105373786	2q32.1	LOC105373786
105373788	2q32.1	LOC105373788
105373790	2q32.2	LOC105373790
105373791	2q32.2	LOC105373791
105373793	2q32.2	LOC105373793
105373794	2q32.2	LOC105373794
105373795	2q32.2	LOC105373795
105373796	2q32.2	LOC105373796
105373802	2q32.2	LOC105373802
105373804	2q32.3	LOC105373804
105373805	2q32.2	LOC105373805
105373811	2q32.3	LOC105373811
105373812	2q32.3	LOC105373812
105373813	2q32.3	LOC105373813
105373815	2q32.3	LOC105373815
105373816	2q32.3	LOC105373816
105373817	2q32.3	LOC105373817
105373818	2q32.3	LINC01827
105373819	2q32.3	LOC105373819
105373821	2q32.3	LOC105373821
105373822	2q32.3	LOC105373822
105373823	2q33.1	LOC105373823
105373824	2q33.1	LOC105373824
105373826	2q33.1	LOC105373826
105373828	2q33.1	LOC105373828
105373830	2q33.1	LOC105373830
105373831	2q33.1	LOC105373831
105373833	2q33.1	LOC105373833
105373835	2q33.1	LOC105373835
105373836	2q33.1	LOC105373836
105373845	2q33.3	LOC105373845
105373847	2q33.3	LOC105373847
105373848	2q33.3	LOC105373848
105373851	2q33.3	LOC105373851
105373852	2q33.3	LINC01802
105373853	2q33.3	MYOSLID
105373854	2q33.3	LOC105373854
105373855	2q34	LOC105373855
105373856	2q34	LOC105373856
105373857	2q34	LOC105373857
105373863	2q34	LINC01953
105373864	2q34	LOC105373864
105373868	2q35	LOC105373868
105373869	2q35	LINC01614
105373870	2q35	LOC105373870
105373871	2q35	LOC105373871
105373872	2q35	LOC105373872
105373873	2q35	LOC105373873
105373874	2q35	LOC105373874
105373876	2q35	LOC105373876
105373877	2q35	DIRC3-AS1
105373878	2q35	LOC105373878
105373880	2q35	LOC105373880
105373881	2q35	LOC105373881
105373882	2q35	LOC105373882
105373883	2q35	LOC105373883
105373884	2q35	LOC105373884
105373885	2q35	LOC105373885
105373886	2q35	LOC105373886
105373887	2q35	LOC105373887
105373888	2q35	LOC105373888
105373889	2q35	LINC01803
105373890	2q35	LOC105373890
105373891	2q35	LOC105373891
105373893	2q35	LOC105373893
105373894	2q35	LOC105373894
105373895	2q35	LOC105373895
105373896	2q36.1	LOC105373896
105373897	2q36.1	LOC105373897
105373898	2q36.1	LOC105373898
105373899	2q36.1	LOC105373899
105373900	2q36.1	LOC105373900
105373901	2q36.1	LOC105373901
105373902	2q36.1	LOC105373902
105373903	2q36.1	LOC105373903
105373904	2q36.1	LOC105373904
105373905	2q36.1	LOC105373905
105373906	2q36.1	LOC105373906
105373907	2q36.1	LOC105373907
105373908	2q36.1	LOC105373908
105373909	2q36.2	LOC105373909
105373910	2q36.2	LOC105373910
105373911	2q36.2	LOC105373911
105373914	2q36.3	LOC105373914
105373915	2q36.3	LOC105373915
105373918	2q36.3	LOC105373918
105373919	2q36.3	LOC105373919
105373920	2q36.3	LOC105373920
105373921	2q36.3	LOC105373921
105373923	2q36.3	LOC105373923
105373924	2q36.3	LOC105373924
105373925	2q37.1	LOC105373925
105373926	2q37.1	LOC105373926
105373928	2q37.1	LOC105373928
105373929	2q37.1	LOC105373929
105373932	2q37.1	LOC105373932
105373933	2q37.1	LOC105373933
105373934	2q37.1	LINC01891
105373936	2q37.1	LOC105373936
105373937	2q37.2	LOC105373937
105373938	2q37.2	LOC105373938
105373939	2q37.2	LOC105373939
105373940	2q37.2	LOC105373940
105373941	2q37.2	LOC105373941
105373942	2q37.2	LOC105373942
105373943	2q37.2	LOC105373943
105373944	2q37.2	LOC105373944
105373945	2q37.2	LOC105373945
105373946	2q37.3	LOC105373946
105373947	2q37.3	LOC105373947
105373948	2q37.3	LOC105373948
105373949	2q37.3	LOC105373949
105373950	2q37.3	LOC105373950
105373951	2q37.3	LOC105373951
105373952	2q37.3	LOC105373952
